id,head,rel,tail,confidence,sentence,time,subject,paper_id
300271,sensing data,help,empirical models,0.9230944096459404,"This citizen sensing data helps not only establish database with dynamic properties, but also develop empirical models to predict their dynamic properties of a footbridge in the conceptual design phase without detailed and bridge-specific dynamic modeling",2019,Engineer_Info-science,7282890.0
300276,construction,give,directive,0.9569540688419964,"In every step of the construction, the involutory antimorphism to be applied for the pseudopalindromic closure changes and is given by a so called directive bi-sequence",2019,Maths_Biology,10517994.0
300279,para,dado,foram,0.9329286852051248,Os instrumentos para coleta de dados foram o Checklist para identificacao de sinais de TDAH; Breve Monitor de Problemas/Formulario para pais e professores (BPM-P e BPM-T); Escala Wechsler Abreviada de Inteligencia (WASI),2019,Maths_Biology,10559287.0
300283,findings,call,comprehensive,0.9251282565798028,These findings call for a comprehensive approach to prevent and control the burden of CVD in the region,2019,Biology_Info-science,553687.0
300284,analysis technique,use,multiple linear regression,0.9320111551042786,The analysis technique in this study uses multiple linear regression,2019,Maths_Biology,10630549.0
300285,countries,experience,developer,0.9336116648374816,Many countries already experience shortage of developer workforce and it is predicted that the industrial need for software engineers will grow on a higher rate than educational institutes are able to train new workforce,2019,Engineer_Info-science,7351771.0
300287,members,sample in,Province,0.9919999837875366,"In the quantitative phase, 133 members of WUAs were sampled in Lorestan Province (N=1990) using the Cochran formula",2019,Maths_Biology,10644971.0
300292,deep learning,use,medical image segmentation,0.9030401971054748,"With the rapid development of convolutional neural network in image processing, deep learning has been used for medical image segmentation, such as optic disc segmentation, blood vessel detection, lung segmentation, cell segmentation, etc",2019,Biology_Info-science,574650.0
300308,idea,immensely assist,errors,0.9256263201643982,The idea of technological computing has immensely assisted to enhance accuracy and maximize computed errors involving computational math,2019,Engineer_Info-science,7395099.0
300314,condition,require,examination,0.896604430840561,This is a complex condition that requires detailed history taking and examination,2019,Biology_Info-science,596859.0
300320,response surface,obtain,objective function,0.9052256377408016,"Finally, the response surface model is applied to obtain the objective function of each parameter, and the parameters are optimized by genetic algorithm(GA)",2019,Maths_Biology,10852721.0
300328,combination,employ,realization,0.913197594301744,A combination of design methods involving programming-based and hardware-based methods is employed in the task realization,2019,Engineer_Info-science,7442090.0
300330,controller,employ,operation,0.9030401971054748,A controller is proposed and employed for both grid connected and island modes of operation,2019,Engineer_Info-science,7461513.0
300334,bioinformatics workflows,use,standard model,0.9180804252893388,AProvBio is an architecture that enables the capture and storage of data provenance for bioinformatics workflows using the PROV-DM standard model,2019,Biology_Info-science,608814.0
300335,analysis,implement,comparison,0.9527784343884234,"A two-sample, unpooled t-test analysis was implemented for comparison of all mean values and showed p-values >0",2019,Maths_Biology,11006798.0
300338,network inference,use,Monte Carlo,0.9314904193639496,We use a simple modification of a classical network inference using Monte Carlo dropout to give measures of epistemic and aleatoric uncertainty,2019,Maths_Biology,11007582.0
300339,advances,concern,autonomous vehicle,0.9052256377408016,This article gives an overview of current and long-term advances expected concerning the autonomous vehicle concept,2019,Engineer_Info-science,7499317.0
300340,wearable sensor,discuss,perspective,0.9314904193639496,"Newer wearable sensor technologies are discussed in the perspective of ergonomics and HFE, and considerations for adoption of this new technology are provided",2019,Biology_Info-science,622637.0
300341,samples,size of,people,0.9980000257492064,"The size of the samples taken in this study was 67 people, using quantitative research methods",2019,Maths_Biology,11013077.0
300356,isotherm models,predict,adsorption,0.9374058759955192,9991) were the best fit isotherm models to predict RR120 adsorption onto QAMOPP,2019,Maths_Biology,11137090.0
300362,growth,analyze,correspond,0.99099999666214,0 were correlated with the other two growth analyzing methods to correspond with 4,2019,Maths_Biology,11173748.0
300363,amplifiers,employ,design,0.9030401971054748,Both amplifiers employ a three-stage cascode design with gain-boosting transformer loads,2019,Engineer_Info-science,7574472.0
300367,Bivariate,use,investigate,0.919775969655244,Bivariate and multivariable logistic regression were used to investigate factors associated with worry about inspections,2019,Biology_Info-science,645577.0
300370,housing,restore,susceptibility,0.9187226522567168,Co-housing of GF mice with CV mice fully restored their susceptibility to develop FA,2019,Biology_Info-science,658766.0
300371,letter,design circularly polarize horn antenna by load,frequency,0.8776011732811596,This letter designed a circularly polarized horn antenna by loading a frequency selective surface (FSS) polarization converter at the aperture of a standard horn,2019,Engineer_Info-science,7615400.0
300372,Teknik analisis data,dilakukan,dengan,0.8306090960787457,"Teknik analisis data dilakukan dengan uji validitas, uji reliabilitas,",2019,Maths_Biology,11225836.0
300374,Analisis data,dilakukan,dengan analisis,0.9030401971054748,Analisis data dilakukan dengan analisis varian uji t,2019,Biology_Info-science,660748.0
300375,harvesting robots,develop,research studies,0.9186941924198344,"Several selective harvesting robots have been developed for research studies, but there are no commercially available robotic systems",2019,Engineer_Info-science,7615640.0
